claim_id,section,statement,claim_type,tier,evidence,status,priority,last_checked,note,source_ref,stale_after
6.3-sglt2-glp1-additive-restoration,6.3,SGLT2 抑制劑與 GLP-1 受體促效劑併用時糖萼修復效果可疊加。,therapeutic,,,unverified,high,,出自 §5.6 第一線，原文「最強組合，糖萼修復可疊加」。「可疊加」是可證偽的藥效交互作用宣稱，須有併用組與單用組的對照才成立,glycocalyx/heparanase#5.6,
6.3-sglt2-glp1-restore,6.3,SGLT2 抑制劑與 GLP-1 受體促效劑可部分恢復糖萼並減少 syndecan-1 脫落。,therapeutic,,,unverified,high,,原文措辭為「已被證實」，屬未具名權威措辭，依 SCHEMA §6 未納入 statement，記此待查。本檔 §2.5、§3.5、§4.5、§7 全段皆環繞此主張，屆時應追加 source_ref 而非另建列,glycocalyx/heparanase#1.5;glycocalyx/heparanase#2.5;glycocalyx/heparanase#3.5;glycocalyx/heparanase#4.5,
6.3-sglt2-hyperfiltration-shear,6.3,SGLT2 抑制劑經降低腎小球、視網膜與神經內的高濾過而減少剪應力對糖萼的損傷。,mechanism,,,unverified,med,,治療總表第 1 列機制欄。與 5.6.1-dkd-shear-loss-hyperfiltration（DKD 的高濾過機制）互相標註,glycocalyx/heparanase#5.5,
6.3-sglt2-indirect-strongest-protector,6.3,SGLT2 抑制劑被視為間接最強的糖萼保護藥，因其能大幅抑制 heparanase 表現而非僅補充 HS。,therapeutic,,,unverified,med,,§6.8。與 6.3-sglt2-strongest-heparanase-suppression（§5.5 總表稱 SGLT2i 抑制 heparanase 最強）為同一宣稱的兩處表述。§7 全節即為本列的詳述，抽取時須回頭標註,glycocalyx/heparanase#6.8,
6.3-sglt2-ros-tnfa-reduction,6.3,SGLT2 抑制劑減少 ROS 與 TNF-α。,mechanism,,,unverified,med,,治療總表第 1 列機制欄,glycocalyx/heparanase#5.5,
6.3-sglt2-strongest-heparanase-suppression,6.3,SGLT2 抑制劑是表列治療策略中對 heparanase 表達抑制最強者。,therapeutic,,,unsupported,med,2026-08-13,**三重問題。**(1) 查無出處：〔零命中型態〕回傳為豐富的 SGLT2i／GLP-1 內皮文獻（MCP-1、endothelin-1、細胞老化、粒線體動態、ROS、焦亡、VEGFR-2、白血球黏附），**無一提及 heparanase**。依 queries.md §8.18，「主題正確但對象全錯」為零命中的可靠訊號。 (2) **同表內部矛盾**：§5.5 第 2 列稱非抗凝修飾肝素為「目前最強 heparanase 抑制劑」，同一張表出現兩個「最強」。(3) **兩者的軸不同**：本列稱的是對 heparanase **表達**的抑制（轉錄層次），而非抗凝肝素的「最強」指的是**酵素活性**抑制（IC50 3 nM）。即使兩者各自成立也無法比較，而表格未做此區分。〔重要〕本檔 §7 整節建立在「SGLT2i 抑制 heparanase」之上，本列的查證結果對該節有連帶影響，§7 抽取時應直接引用。檢索範圍：PubMed 與 Europe PMC 經 web 檢索，2026-08-13，檢索式含 empagliflozin／GLP-1＋heparanase＋expression＋downregulation。,glycocalyx/heparanase#5.5,
6.3-sglt2-thickness-30-60pct,6.3,SGLT2 抑制劑使糖萼厚度恢復 30-60%。,therapeutic,,~PMID:32326806,unsupported,high,2026-08-13,治療總表第 1 列修復幅度欄「30-60%」查無出處。本值恰為另兩個平行值的**聯集邊界**——6.3-sglt2-dkd-thickness-30-50pct（腎，30-50%）與 6.3-sglt2-dr-thickness-40-60pct（視網膜，40-60%）的下界取 30、上界取 60。此形狀符合 STATUS §3.21 所記「閾值為彼此的函數，暗示係推導而非獨立測量」。人體研究測的是 PBR（perfused boundary region，單位微米），非「厚度恢復百分比」。PBR 與糖萼厚度**成反比**（PBR 越大厚度越薄），且為紅血球滲入深度的估計值，不是厚度本身；文獻不做「PBR 變化 → 厚度恢復 %」的換算。 且本列未指明器官與物種，欄標題僅寫「動物/人體」，即使有數據亦無法對位,glycocalyx/heparanase#5.5,
6.3-sst0001-phase2-pancreatic-dkd,6.3.1,SST0001（Roneparstat）處於 Phase II，適應症為胰腺癌與糖尿病腎病變。,fact,,!NCT:NCT01764880,unsupported,high,2026-08-13,**三項全部與註冊記錄相反**。NCT01764880 為 SST0001（Roneparstat）唯一登記試驗：階段為 Phase 1 非 Phase II；適應症為晚期難治型多發性骨髓瘤，非胰腺癌、非糖尿病腎病變；狀態 Completed。經 ClinicalTrials.gov 與藥物資料庫檢索，未見任何胰腺癌或 DKD 的 Roneparstat 人體試驗。以 ! 前綴標記為反駁證據。〔注意〕本列與 6.3-roneparstat-phase1-complete-phase2-halted 相距 30 行卻互相矛盾，本次查證確認後者較接近事實，見 STATUS §3.20,glycocalyx/heparanase#6.5,2027-08-13
6.3-sulforaphane-evidence-2c-sdc1-30-50pct,6.3,小規模人體試驗顯示螺旋藻或 sulforaphane 使 syndecan-1 下降 30-50%。,therapeutic,,,unverified,high,,治療總表第 9 列證據等級欄（2C），原文未具名試驗。原文劑量（螺旋藻與 sulforaphane 各一組）依 CLAUDE.md 第 6 條不納入 statement,glycocalyx/heparanase#5.5,
6.3-sulforaphane-nrf2-heparanase,6.3,螺旋藻與 sulforaphane 經激活 Nrf2 抑制 ROS 與 heparanase。,mechanism,,,partial,med,2026-08-13,**同 6.3-fenofibrate-ppara-nfkb 的結構。**「sulforaphane 激活 Nrf2」是該化合物最廣為記載的作用機制，「Nrf2 抑制 ROS」亦然。但「因而抑制 heparanase」**查無支持**——6.3.2 節點的 6.3-natural-inhibitors-sulforaphane-quercetin 已以兩種措辭檢索確認 sulforaphane 與槲皮素**皆無任何 heparanase 抑制文獻**（其已記載的酶抑制標的為 HDAC、STAT5、BACE1）。判 partial 而非 unsupported 的理由同上：否定整句會被讀成否定 Nrf2 途徑。〔注意〕螺旋藻與 sulforaphane 為兩種不同物質，原文並列而未區分，本列的查證僅涵蓋 sulforaphane,glycocalyx/heparanase#5.5,
6.3-sulforaphane-thickness-20-40pct,6.3,螺旋藻或 sulforaphane 使糖萼厚度恢復 20-40%。,therapeutic,,,unsupported,high,2026-08-13,本列屬 §5.5「修復幅度」欄，該欄的計量「厚度恢復百分比」已於前批確認不存在於文獻（三個獨立文獻圈皆不使用）。「20-40%」查無出處，且**未找到任何將螺旋藻或 sulforaphane 與糖萼厚度連結的一手研究**。檢索範圍：PubMed 與 Europe PMC 經 web 檢索，2026-08-13。〔注意〕本列數值與同表 DOAC 列完全相同（20-40%）。〔對照〕6.3.2 節點已確認 sulforaphane 亦查無任何 heparanase 抑制文獻（該列判 unsupported），兩者方向一致。〔重要〕本判定針對的是**該數值無出處**，不是該藥無效——兩者為不同問題，本次僅查證前者。,glycocalyx/heparanase#5.5,
6.3-sulodexide-approval-eu-asia,6.3.1,Sulodexide 在歐洲與亞洲已核准。,fact,,NCT:NCT06982196,verified,med,2026-08-13,歐洲成立：已於西班牙、義大利與東歐各國上市，生產者 Alfasigma（義大利）。亞洲成立：中國核准文號 H20140119（見 NCT06982196 試驗方案，Alfa Wassermann 義大利製，250 LSU 軟膠囊）。另於南美上市，美國仍在開發中。〔注意〕原文三處區域清單不同（§5.5「歐洲/亞洲」、§5.6「歐洲/俄羅斯/中國已可開立」、§6.7「歐洲/俄羅斯/中國已核准用於DKD」），本次查證支持最寬的表述；三份清單皆非錯誤，只是涵蓋範圍不同。**但 §6.7 稱「已核准用於 DKD」與核准適應症不符**，見 6.3-sulodexide-phase3-4-as-inhibitor 的 note,glycocalyx/heparanase#5.5;glycocalyx/heparanase#5.6;glycocalyx/heparanase#6.7,2027-08-13
6.3-sulodexide-composition,6.3,Sulodexide 為口服 GAGs 混合物，含 80% 低分子肝素與 20% dermatan sulfate。,definition,,,unverified,med,,成分比例。2026-07-30 therapeutic 批次已查證 sulodexide 的療效證據（PMID:20865240、PMID:22034636），但未查證成分比例。〔2026-08-01〕claim_type 由 fact 改為 definition（schema v8 逐列複核）〔2026-08-02〕治療總表第 3 列機制欄重述同一組成，原文作「80%快動低分子肝素」，「快動」一詞既有列未收，記此。〔2026-08-02〕管線總表第 1 列類型欄重述為「口服GAGs混合物（80%低分子肝素類似物）」，追加 source_ref,glycocalyx/heparanase#2.5;glycocalyx/heparanase#5.5;glycocalyx/heparanase#6.7,
6.3-sulodexide-dn-ncv-pain,6.3,小規模隨機試驗顯示 sulodexide 改善神經傳導速度與疼痛，可能透過補充 HS 類似物。,therapeutic,,,unverified,high,,「小規模」與「可能」為原文限定與模態，逐字保留。sulodexide 的第四列：6.1-sulodexide-mixed（糖萼厚度與腎功能，已判 partial）、6.3-sulodexide-proteinuria-30-50pct（蛋白尿）、6.3-sulodexide-retinal-leakage（視網膜滲漏）、本列（神經傳導與疼痛）。四列須同批查證，並對照 Sun-MACRO（PMID:22034636）的陰性結果,glycocalyx/heparanase#4.5,
6.3-sulodexide-evidence-1b,6.3,Sulodexide 對糖萼保護的臨床證據等級為 1B。,therapeutic,human_obs,PMID:20865240,partial,high,2026-08-13,**本欄唯一有直接糖萼終點人體資料的一列。** PMID:20865240（Diabetologia 2010）以第 2 型糖尿病患口服 sulodexide 8 週，直接測量舌下與視網膜糖萼尺寸並得到顯著改善。就「有無直接證據」而言本列成立，故判 partial 而非 unsupported。**未成立的部分**：原文附註「多項 DKD、DR、微量白蛋白尿 RCT」——那些試驗的終點是蛋白尿與視網膜滲漏，非糖萼；本檔亦未定義其證據分級所依據的體系，故「1B」這個具體等級無從對位。〔欄位層級發現〕本列屬 §5.5 治療總表「臨床證據等級（2025）」欄。該欄的等級**是為別的終點給的**——具名試驗的主要終點為心血管、腎臟或視網膜結果，無一以糖萼為終點，而欄標題寫的是「對糖萼保護的臨床證據等級」。詳見批次報告 2026-08-13h §2。,glycocalyx/heparanase#5.5,
6.3-sulodexide-hs-supplement-heparanase,6.3,Sulodexide 直接補充 HS 類似物並抑制 heparanase。,mechanism,in_vitro,DOI:10.1186/1479-5876-10-213,partial,med,2026-08-13,**後半成立、前半未成立。**「抑制 heparanase」有出處：IC50 = 5 μg/mL，且文獻明載該抑制活性**完全來自其肝素成分**（80% LMWH），20% dermatan sulfate 無貢獻。「直接補充 HS 類似物」則未見支持——文獻描述的作用是**酵素抑制**（競爭性佔據 heparanase 的受質辨識位），而非作為 HS 的替代物補進糖萼。兩者機制不同：前者阻止降解，後者補充結構。原文把兩者並列為 sulodexide 的作用機制，但只有前者有據,glycocalyx/heparanase#5.5,
6.3-sulodexide-mechanism-is-gag-supplement,6.3,Sulodexide 的主要機制為補充 GAGs 而非純粹抑制 heparanase。,mechanism,,,unverified,high,,§6.7 第 2 點。〔注意〕本列是理解 6.3-no-approved-specific-heparanase-inhibitor 的關鍵——Sulodexide 已核准但不算特異性抑制劑，兩列須併看。與 §5.5 總表稱其「強力抑制heparanase（IC50極低）」不一致,glycocalyx/heparanase#6.7,
6.3-sulodexide-only-clinically-available,6.3.1,Sulodexide 是唯一臨床可用的 heparanase 抑制相關藥物。,fact,,PMID:32907434;DOI:10.1186/1479-5876-10-213,verified,high,2026-08-13,論域：已核准上市且文獻載有 heparanase 抑制活性的藥物。Sulodexide 符合（DOI:10.1186/1479-5876-10-213 測得 IC50 5 μg/mL，且抑制活性完全來自其肝素成分）；四個臨床期特異性抑制劑均未獲准。〔注意〕邊界個案 pentosan polysulfate sodium（PPS）已核准用於間質性膀胱炎，屬肝素樣多硫酸鹽，但其作用機制載為補充受損的尿路上皮 GAG 層，非 heparanase 抑制，故排除於論域外。此排除理由須於重驗時沿用,glycocalyx/heparanase#6.7;glycocalyx/heparanase#6.8,2027-02-13
6.3-sulodexide-partial-inhibition-plus-hs,6.3,Sulodexide 的機制為部分抑制 heparanase 並補充 HS。,mechanism,,,unverified,med,,管線總表第 1 列。「部分」為程度限定，逐字保留。與 6.3-sulodexide-hs-supplement-heparanase（§5.5 總表稱「強力抑制heparanase」）在強度上不一致，兩列須併看,glycocalyx/heparanase#6.7,
6.3-sulodexide-phase3-4-as-inhibitor,6.3.1,Sulodexide 作為 heparanase 抑制劑的最高臨床階段為 Phase III 至 IV。,fact,,NCT:NCT06982196,partial,high,2026-08-13,Phase III 成立：目前有靜脈血栓栓塞（Alfasigma）與乾癬復發（NCT06982196，Phase 3，招募中）兩項。Phase IV 查無登記。〔重要〕限定語「作為 heparanase 抑制劑」不成立——所有 Phase III 試驗的框架皆為抗血栓或血管適應症，無一以 heparanase 抑制為終點或機制主張。Alfasigma 登記的核准適應症為血栓風險血管疾病、慢性靜脈潰瘍、慢性靜脈功能不全；**糖尿病腎病變列為「開發中」而非已核准**，與原文 §6.7「已核准用於DKD」及 §5.5「已核准適應症為糖尿病微量蛋白尿」不符，已提為修訂建議,glycocalyx/heparanase#6.7,2027-08-13
6.3-sulodexide-proteinuria-30-50pct,6.3,多項隨機試驗顯示 Sulodexide 持續降低 30-50% 蛋白尿，部分患者恢復正常白蛋白尿。,therapeutic,,,unverified,high,,與 6.1-sulodexide-mixed 為不同條且方向可能衝突：該列已判 partial，其反面證據為 Sun-MACRO（PMID:22034636），該試驗在顯性蛋白尿族群中主要腎臟終點無差異。本列的「多項 RCT 顯示降低 30-50%」須與該結果對照。〔2026-08-02〕管線總表第 1 列重述同一降幅，並具名兩項試驗（DIAB-10、Sulodexide Microalbuminuria Trial）——既有列的「多項隨機試驗」在此有了名字，追加 source_ref,glycocalyx/heparanase#2.5;glycocalyx/heparanase#6.7,
6.3-sulodexide-retinal-leakage,6.3,Sulodexide 在小規模試驗中減少視網膜滲漏與硬性滲出。,therapeutic,,,unverified,med,,「小規模」為原文限定，逐字保留。與 6.1-sulodexide-mixed（已判 partial，終點為糖萼厚度與腎功能）、6.3-sulodexide-proteinuria-30-50pct（終點為蛋白尿）為不同條：本列終點為視網膜滲漏。三列須同批查證，並對照 Sun-MACRO（PMID:22034636）的陰性結果,glycocalyx/heparanase#3.5,
6.3-sulodexide-sglt2-glp1-current-best,6.3,目前唯一能立即用於臨床保護糖萼的 heparanase 抑制相關方案為 Sulodexide 與 SGLT2i 或 GLP-1 RA 的組合。,therapeutic,,,unverified,high,,§6.8。與 6.3-triple-therapy-strongest-combination（§5.5 結論稱三聯療法為已知最強的糖萼修復組合）為同一組合的兩種表述，一稱「唯一可用」一稱「最強」，兩列須併看,glycocalyx/heparanase#6.8,
6.3-sulodexide-thickness-40-70pct,6.3,Sulodexide 使糖萼厚度恢復 40-70%，為表列策略中人體證據的最高幅度。,therapeutic,,~PMID:20865240,unsupported,high,2026-08-13,**最關鍵的一列，因其自稱「人體證據的最高幅度」。**一手研究確實存在：PMID:20865240（Broekhuizen 等，Diabetologia 2010），第 2 型糖尿病患口服 sulodexide 8 週，同時測舌下與視網膜糖萼。但結果報的是**絕對值**：舌下增至 0.93 [0.83-0.99] μm、視網膜增至 5.88 [5.33-6.26] μm，並無任何百分比。綜述對此研究的措辭一律為「部分恢復」（partially restored）。「40-70%」查無出處。〔可能的數字來源〕文獻另載第 2 型糖尿病患視網膜糖萼**流失 50%**——該值為流失幅度而非恢復幅度，若轉述時方向倒置，可能是此欄數字的來源之一。〔欄位層級發現〕本列屬 §5.5 治療總表「修復幅度（動物/人體）」欄。本批抽樣六類藥物、三個獨立文獻圈（PBR 糖尿病、Sulodexide 糖尿病、重症醫學敗血症），無一使用「厚度恢復百分比」此一計量。詳見批次報告 2026-08-13f。 〔2026-08-13 更正〕原填 tier=human_obs，違反 SCHEMA §7「不對位文獻（~）不計入 tier」，改為留空。,glycocalyx/heparanase#5.5,
